yyyymm,BCCA_0-125deg_tasmax_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_inmcm4_rcp85_r1i1p1
201401,12.131867,6.422254,12.0278015,10.1653,9.4951515,8.009578,12.3056965,9.778652,11.262911,10.2000475,8.901043,11.418174,9.856865,13.143027,7.3079286,8.679953,9.061502,9.601783,7.4382544,9.937884,7.457912,10.811728,8.743823,9.867261,7.319374,9.06026,10.760975,11.230574,8.782411,10.195383,9.27108,8.3259945,9.184066,12.550191,7.825737,8.796524,5.9989104,9.517241,7.8576484,13.715799,6.1242642,9.914132,12.22488,9.714104,7.826721,10.25774,9.582556,8.36508,6.9285893,7.458857,7.055536,9.912113,10.532924,11.347377,9.317253,9.45561,8.529676,8.8895645
201404,21.011305,19.240284,20.976137,22.015833,18.445024,19.83524,22.213614,18.896439,18.486374,18.910004,16.235723,19.780975,20.87413,21.358728,16.943289,22.208656,21.541475,19.300684,19.782503,20.804167,18.55789,21.494598,18.212322,21.76667,21.386673,20.558653,20.241253,20.242842,20.508389,21.098297,18.491894,20.298222,19.4851,20.189075,20.531303,22.212366,19.595179,17.84488,18.252056,19.07307,20.02961,19.671377,15.9505825,17.506289,18.221485,18.009346,18.297647,19.683163,17.903318,20.664507,19.67911,19.974825,20.967833,21.050821,19.100412,20.509703,17.192833,19.49491
201407,29.41077,28.275059,29.018217,28.5279,27.383314,27.55865,28.998203,28.395662,28.964151,28.679966,27.735113,27.581196,29.252977,29.208218,29.161655,29.365177,29.661118,28.100126,28.678347,27.9792,28.641888,27.802092,27.320297,29.062761,29.496155,28.467264,29.279379,28.936762,27.035233,29.194029,27.992933,28.337795,28.02305,30.09322,27.48188,27.96702,29.035202,28.673483,28.739496,28.378073,29.133965,27.484737,28.760078,28.377625,28.535181,28.928194,26.998734,26.962828,28.641731,29.81084,28.51573,27.946375,28.233418,28.402672,28.234306,29.053953,27.975586,27.959816
201410,19.399805,20.286594,21.429224,21.828026,19.772146,18.077707,18.997711,19.32572,18.831072,19.437656,21.655888,18.954845,20.49934,21.230804,21.815002,20.354397,21.20797,22.168417,19.860195,21.571459,19.237167,19.454792,21.603779,20.50472,21.815693,20.08182,20.582945,21.94326,19.46601,20.269352,20.12745,19.568928,18.8289,21.123703,21.11421,20.613077,19.888071,20.77951,20.922743,20.393873,20.562864,20.295233,22.049448,18.672667,19.35021,18.764137,19.449621,19.685158,21.882381,20.073294,21.020473,21.575449,22.399693,20.75079,19.638533,21.131224,21.648554,20.01742
201501,10.321504,6.526644,9.495531,10.496602,9.149473,8.232334,11.679732,9.705976,9.888738,5.853365,10.321,8.8194,10.224928,9.275821,8.065102,10.545024,9.618317,9.489658,7.6434603,10.007735,6.0762076,8.86783,9.999628,9.714657,10.282319,9.894431,9.584376,8.73656,9.345175,11.881566,5.553866,10.285091,9.118739,11.236995,9.461337,7.3832088,11.930462,12.110029,6.0262322,8.006487,11.698744,6.333594,11.76768,9.328859,7.027876,7.9220247,6.952164,6.923076,10.125268,7.1213336,6.244966,10.549124,10.207415,9.592311,10.263439,9.911319,8.859082,8.217962
201504,22.07377,17.778112,20.329288,20.564508,18.241215,20.632809,21.022655,19.201462,20.089655,18.00081,19.931648,18.438135,21.468355,19.811514,20.086958,19.975555,18.154741,18.922922,20.479362,19.990871,20.607151,16.414175,21.628458,20.568943,17.381718,19.711716,21.027632,20.5887,18.42939,18.9278,18.192616,20.264677,20.072569,19.183119,20.785034,20.10078,20.868444,22.604753,15.812485,17.8925,20.811327,19.459003,17.498425,17.582006,19.25045,19.399212,17.444084,17.549751,19.442657,18.416344,19.916819,18.956524,19.370506,20.964504,20.875854,19.996277,19.101398,18.363111
201507,28.870325,28.911667,30.208881,29.634174,28.616545,28.69777,29.374924,27.768005,27.647806,28.668781,28.448502,27.774235,28.408865,27.107021,27.85092,29.140532,29.059128,30.279732,29.120665,28.948132,27.999844,28.232063,28.488337,27.856167,29.013329,27.845303,28.246075,29.585413,28.633762,28.46094,28.880177,27.620872,28.465126,28.271816,28.347588,28.407248,28.755243,28.931593,28.602533,27.930944,28.758095,29.16407,28.858667,27.506,28.11596,27.800274,28.160517,28.796988,28.60481,27.435007,28.944258,28.095318,28.796516,28.069553,30.92925,28.225872,27.474813,26.883064
201510,20.220028,19.394157,18.937822,21.874262,19.980291,20.678091,18.831753,19.159473,19.502249,19.347927,20.32217,20.809175,20.20693,21.66413,19.564665,20.180557,21.669655,18.858007,20.558693,20.55074,20.638214,19.58732,20.308783,19.438091,20.762087,19.265594,20.96691,20.49733,22.617428,20.388678,21.032776,19.953136,22.27999,20.208506,20.03179,19.096813,20.529154,20.446169,18.86299,20.506247,21.532215,20.118635,21.280579,19.86036,18.459618,19.05681,17.675459,19.559235,19.621334,19.601475,19.465563,19.285084,20.279255,18.425493,19.808163,20.666695,21.989344,21.91601
201601,7.982423,7.8047557,11.281964,6.342756,10.289607,10.638661,10.493822,9.32201,9.788766,10.35461,9.820635,9.456169,8.039733,8.650768,9.341257,8.205857,9.0373745,9.156773,11.530211,12.364095,9.064819,11.794153,11.671184,12.011608,11.762957,7.4440384,8.429013,8.266397,10.247142,11.021393,7.835285,8.770127,9.3659525,8.0011835,6.9929385,8.761254,8.243284,9.283227,8.913855,9.753956,7.2357936,9.650432,10.331431,8.559244,9.9815645,8.925975,10.33845,9.155806,7.6175976,10.442725,12.195784,7.9754057,10.30231,10.737701,10.090497,11.661406,10.335337,10.845245
201604,20.247618,18.917978,22.304874,18.851603,21.632612,19.282558,18.795942,21.76075,21.040745,20.811518,19.942919,18.997028,19.424803,19.09938,23.071585,21.156986,18.369753,19.198324,20.863945,18.525068,19.540098,18.716917,20.303293,21.681341,20.199968,17.886013,20.31864,19.261818,18.546093,19.158865,19.948198,20.936619,18.435108,18.717451,21.336628,18.39848,17.843925,23.00706,20.959549,19.30677,21.122948,17.089808,18.596539,19.238327,19.443941,16.99902,19.18005,18.187353,19.381893,21.176003,20.07768,19.015886,18.667788,19.446257,20.634502,19.992846,20.91815,16.37008
201607,29.095129,27.512209,29.673779,29.132187,29.192793,27.482546,28.876953,28.94515,28.954369,28.955812,28.235104,27.619324,27.73833,27.973804,28.97113,28.062883,28.08276,28.481432,28.16761,27.535265,29.321741,29.078205,29.200659,29.769756,29.617594,27.735106,28.57665,29.009804,28.323374,28.827621,26.887323,28.390879,28.10581,28.17621,27.970882,29.141417,28.975912,28.403975,30.664091,29.760874,29.599245,28.524256,28.28697,28.089018,28.448744,27.33696,27.100489,27.241339,26.48609,27.759422,30.75333,27.659695,27.911983,28.068928,28.242065,28.882101,28.100008,27.01862
201610,20.395948,21.514658,20.35236,20.098719,21.0489,21.696589,19.526283,21.133299,18.80999,20.221397,21.941294,18.237898,20.327053,18.9153,20.870348,20.499416,21.408495,22.51143,21.192947,21.214397,22.264612,21.180975,21.493183,21.391203,20.2115,21.293602,21.143064,19.488058,19.415941,20.690212,19.901907,19.495573,18.591492,19.673904,20.593086,20.99521,18.804367,20.88738,20.417349,21.631126,20.417118,19.28186,21.022898,20.047451,19.058964,19.294886,19.977425,16.947895,20.037897,20.139774,19.866564,21.857086,20.057173,20.306986,18.65283,21.263603,19.201565,20.92318
201701,10.034731,9.000476,11.982652,5.651223,10.852037,9.730694,11.276992,9.6041355,7.9242764,8.212749,9.057242,8.062363,10.520699,7.841425,7.157587,9.849901,9.708656,8.613279,11.088483,12.011939,10.657108,7.467988,7.0270815,10.831119,8.183841,10.585616,12.680285,9.662652,9.317116,6.097899,10.864647,8.2729025,7.5380588,8.31722,11.364143,9.38294,12.18722,7.966187,7.6833153,9.31828,12.22226,10.853332,8.259649,8.84663,10.094911,8.402377,9.302252,6.6027155,10.719046,4.3256416,8.115264,11.460845,9.00958,10.102683,7.4825606,8.638998,8.903988,9.19764
201704,19.011574,20.151335,20.822784,18.16975,19.892422,19.295912,19.313288,17.673811,19.254932,18.896807,19.718065,17.521315,20.522257,20.282522,19.731033,20.107122,19.314854,21.92716,20.043325,20.071505,17.759481,17.34788,20.846203,18.576185,20.696156,18.833418,20.724335,18.97434,20.27816,18.403658,20.953539,18.057594,16.966757,19.357613,21.402685,19.917313,19.162283,18.497042,19.019104,23.23906,22.46605,16.452604,18.310377,17.945892,17.20392,18.386982,18.199886,18.607847,19.423292,19.168173,19.579597,22.060122,17.196068,19.1492,18.028463,18.189335,20.606533,17.205587
201707,28.664928,28.355444,29.272705,29.43031,30.360403,27.843779,28.262035,28.780132,30.12025,28.870668,29.402855,28.194483,27.901333,28.541979,29.255016,29.417385,29.73932,29.216688,28.851189,27.655422,28.72127,29.103086,27.476454,28.516798,28.23948,28.063093,28.813772,29.59084,27.936714,29.274834,28.025782,27.982819,28.414412,29.24041,28.667492,28.58347,28.503359,28.499508,28.261118,30.831062,29.082077,28.298775,27.987495,27.355276,27.471798,27.273014,27.614347,28.521542,27.798424,26.834225,28.04375,28.850822,29.797964,28.48875,28.497335,28.794428,27.953518,27.154068
201710,20.478083,20.01674,22.498447,20.323103,20.7634,21.300436,19.81589,22.121414,20.784643,21.31789,19.950464,20.147608,21.22164,19.931547,20.638653,20.470263,21.62953,21.070398,21.35715,19.648163,20.879786,19.807196,21.106401,20.115688,21.157867,20.769827,20.7732,19.550646,20.42181,19.604185,20.011723,21.921518,20.573618,20.664268,20.842697,19.958046,19.038649,19.22896,20.916937,20.793657,20.738752,19.929804,21.411407,18.173233,19.635654,19.26371,18.692162,18.160297,20.445345,21.198837,19.95778,21.501392,20.326754,20.012844,18.17651,21.200006,19.377752,19.92325
201801,5.375015,10.245706,8.778912,8.671336,9.991205,11.407982,8.13263,7.8777995,8.808774,8.350376,8.974639,10.34911,9.346983,10.691684,7.2080936,12.029611,11.350956,9.589409,10.428042,10.6491,11.234434,9.9136505,8.208352,8.475869,9.728074,7.9251885,10.01992,8.215796,6.766831,6.037846,8.246613,9.457357,6.5386534,7.932852,11.574764,9.787546,7.781819,8.996068,12.09384,8.777897,13.860658,11.626522,10.476248,7.747252,7.8641615,9.471763,9.14484,7.6310263,15.9885,12.925383,7.8598733,12.862828,6.3568306,10.269244,9.972626,10.218694,9.280004,10.046638
201804,20.603188,17.522547,19.26126,23.586151,22.242577,19.667152,18.969007,20.827995,19.83508,19.762377,18.351305,19.852734,19.602459,18.864592,20.070442,19.026003,20.188395,20.023209,19.586432,19.79693,20.000885,20.66817,17.43095,22.55572,20.14661,17.594366,18.955662,18.372082,19.406,18.951422,18.292835,19.817453,20.392553,17.799883,21.562834,18.638916,18.74437,21.241419,22.69433,19.62792,20.169813,19.499971,17.943317,19.151627,17.192575,19.561926,17.959602,19.01449,17.86742,20.654629,19.009108,20.278193,19.944386,19.362534,20.83495,19.588034,19.427143,22.740944
201807,29.62523,29.225925,29.128231,31.225037,28.81618,28.450335,29.086945,29.612444,29.305412,28.606861,27.587425,28.845358,26.722456,27.64773,28.974768,27.458256,29.315878,29.833895,28.693565,28.750336,28.662178,27.984074,29.569185,27.620918,27.918125,29.425129,29.371689,28.936594,28.03949,29.297323,28.190685,28.753407,29.05141,28.62223,28.370995,28.334072,30.121231,28.799126,28.535925,29.335152,29.284994,27.26085,28.983194,29.172329,27.751987,27.256817,27.250122,27.564157,28.16434,27.819056,29.221035,28.269745,28.325357,28.000961,28.153656,29.248703,28.197094,28.39743
201810,20.800713,21.067663,20.781456,23.803204,21.541061,19.476824,20.901554,20.47034,21.030153,21.149593,18.68957,19.553614,20.145437,20.812868,20.21119,20.31353,19.266148,21.570986,19.456202,21.045391,20.299858,19.355648,19.183725,19.57404,20.741636,20.139698,20.274673,20.39489,20.37282,20.94601,19.387205,20.205822,20.423037,19.5207,20.718916,21.725721,21.40602,20.341616,21.107182,21.650476,19.275965,21.09689,20.186918,19.782831,20.564613,18.905067,18.036114,18.29668,22.002422,20.42927,19.44894,20.65485,20.279526,18.782106,21.837936,19.802235,19.877964,21.077963
201901,9.339768,10.872748,8.5109625,10.788073,9.731608,9.056526,8.243378,8.812499,11.398267,9.722705,5.9114184,9.590384,12.461041,7.4653797,7.803066,10.146616,10.838547,9.495783,9.678755,10.345078,10.315237,12.0472355,9.553986,7.4555,9.57293,8.184476,9.801626,9.683792,9.33695,11.921112,11.396173,10.074894,12.841445,9.749699,9.546597,11.766767,6.3885593,11.393232,8.980495,11.027627,13.127696,12.724104,9.344658,12.793932,8.270339,8.157456,6.339961,10.116647,9.69563,6.79295,11.3744755,7.027167,11.192193,6.4480033,9.647617,7.801191,11.638319,9.575677
201904,19.823917,19.718397,18.631958,20.925125,19.056519,21.20214,18.151487,18.961163,20.593744,18.762413,17.13675,18.311806,21.278482,20.785717,20.982033,18.395699,20.046688,19.752491,19.791943,18.14052,19.553247,18.623264,20.294695,19.375952,22.18176,17.32486,18.90022,20.372816,17.941292,19.09373,21.036068,19.069046,19.172108,19.571537,17.054836,19.639925,20.411795,20.491713,20.293173,19.094435,20.83346,20.809368,20.273878,20.526329,17.854137,20.344997,18.957767,19.533422,19.43389,17.914225,20.517408,19.80599,21.433157,20.690296,17.466585,18.072754,19.079065,18.964481
201907,29.335546,31.009766,28.514042,29.435122,28.54097,27.655128,28.50895,29.12771,29.166359,29.122623,27.68437,27.682518,28.824286,27.914871,28.892971,28.463335,30.072042,28.985151,29.46826,27.728306,28.121092,29.944603,28.274784,29.49058,28.33172,29.425014,29.782595,28.53228,28.747543,29.246279,28.722424,28.022425,28.599495,28.736006,28.669443,27.78319,28.445082,28.36284,28.10445,29.284859,28.096672,27.997091,28.73139,27.693872,27.195211,27.962967,27.78774,27.709904,28.663956,28.386389,28.21661,28.928709,27.01785,28.233282,28.683142,28.76841,28.17465,29.053488
201910,21.063356,22.186726,20.318388,21.05185,19.521446,19.741264,20.393824,22.132767,20.548698,20.221144,19.661318,21.883657,21.11081,21.598427,21.26391,22.022837,21.92399,19.710316,18.986683,20.894016,19.884398,22.18171,19.915632,21.616257,21.447153,20.662376,19.891663,20.017708,20.322737,21.721321,20.10286,20.169884,20.058643,19.275557,20.532753,18.858519,20.469435,19.390709,21.959652,19.97839,19.438284,21.005606,20.101843,20.505106,20.129772,18.366463,19.562849,18.8935,21.16834,20.960756,19.132963,20.685184,22.127068,19.77303,20.140774,19.837914,20.164371,21.81823
202001,9.51656,6.935506,8.73563,6.0724864,12.72107,12.12223,10.61496,11.749477,10.353876,9.548188,10.971083,11.141624,9.692196,8.651369,13.48903,9.434598,9.227679,11.831603,9.714067,7.964911,9.711643,5.8809576,8.921093,9.132754,13.108401,8.85929,9.969841,10.155059,8.096485,10.71397,8.7696705,9.862287,6.0009537,10.17892,8.675333,12.20638,12.569216,5.6564293,12.26152,10.755002,10.006626,7.623132,7.1697626,9.254135,9.75846,9.13748,9.506554,9.992997,8.616535,12.583397,5.550884,9.049194,7.920473,7.812933,8.797353,10.894035,8.934134,9.652895
202004,19.953356,20.289251,20.456244,19.33338,19.439804,21.703245,19.027143,21.828444,20.957012,21.621248,15.87917,19.141026,21.65877,18.594246,19.845432,20.643208,18.796623,20.084616,18.2909,19.25449,18.047707,19.572924,20.714577,20.558992,20.264519,19.018509,20.593462,19.937878,18.106726,17.969057,17.852299,18.734858,19.628325,20.395624,19.564129,20.312292,20.110722,19.550455,17.097075,18.876074,19.08652,18.288984,18.91874,21.162407,19.682522,19.735538,19.419239,19.334503,18.94852,20.07886,18.020609,21.340626,20.68331,19.752193,16.588081,19.781141,18.770613,18.906176
202007,29.994497,30.621256,28.800615,28.679638,29.680862,29.519928,28.293694,28.91035,29.757357,27.379257,27.848846,28.92743,28.317993,28.665442,30.459,30.193209,29.313826,28.502186,28.4945,29.418404,29.2778,28.641354,28.46964,27.629902,28.860683,28.130491,29.538929,29.895943,28.047358,28.981459,27.728647,28.5136,30.481714,29.145636,28.634645,28.339703,28.641617,28.717571,28.632568,28.35536,29.41275,28.18178,29.479734,27.778265,27.706131,28.003178,28.209469,27.559166,29.694393,29.566286,27.315125,28.134819,29.72947,28.845142,26.830233,27.414122,28.931044,27.08741
202010,19.744684,22.65593,20.275951,20.302753,21.917755,21.337336,20.406637,21.253382,22.95382,20.748753,20.152805,22.782034,20.40197,21.583809,20.130667,20.824589,19.893917,20.792164,20.39576,20.963156,20.496416,19.715752,20.441551,20.497524,22.881819,22.080385,21.082932,21.557364,20.813429,21.16439,20.994818,21.679552,21.125656,21.962479,20.272959,20.09756,20.962698,21.207207,19.677477,19.500128,20.755653,21.265373,20.1483,19.342411,20.236519,18.766886,20.952784,19.32837,20.782722,19.53043,21.370808,20.413332,21.497616,20.964937,19.995045,24.451189,19.628063,17.497128
202101,9.753643,7.7951927,11.004202,10.373847,9.888839,11.974523,9.44822,12.586579,6.5461674,9.140558,11.7957735,11.100914,10.571845,8.895078,8.485796,13.018745,10.095152,7.798583,10.29833,8.725212,9.294848,9.5171175,10.740181,9.3105545,8.173749,11.14536,10.75038,9.405893,11.589744,8.083774,5.504662,12.31506,8.776844,9.685702,13.235237,6.1406164,8.678926,11.818761,9.766382,5.09534,5.3670535,7.2516823,11.273647,13.251146,8.392872,7.9523487,6.6872287,8.986176,7.8541737,9.301769,7.1583986,11.344065,10.614323,10.655418,8.55147,9.616326,8.029655,9.149425
202104,18.558102,17.56476,22.278946,19.242317,20.423946,21.725101,18.110735,19.893635,20.038641,20.024517,19.339384,18.78867,18.713781,19.134708,18.30663,20.964392,19.054945,18.98569,22.63913,19.08975,20.588669,20.382772,21.050695,19.614916,17.396254,21.514677,20.251568,18.678267,19.7831,19.804619,18.794722,18.891449,19.882418,19.516,19.0205,18.543129,20.430458,19.869383,17.921387,20.33983,19.383648,20.579935,19.106344,20.348572,20.639147,19.097641,17.385397,18.482178,18.019289,19.68896,20.869976,18.4843,18.74215,20.105104,18.94935,20.565084,18.446827,20.40184
202107,27.99999,28.816156,29.598827,29.779259,28.932108,29.130636,29.053667,29.021215,29.421303,28.204355,29.147749,28.645454,27.747923,28.058723,29.172672,29.61164,29.59978,30.349396,29.194284,29.329262,28.651978,28.762447,27.953318,28.200087,28.014612,28.895285,28.856754,29.198195,29.298178,28.250425,28.15773,29.08302,29.131771,29.139433,27.469913,28.204641,28.494703,28.720385,30.121838,27.965122,28.851704,28.814564,28.564714,29.120363,27.23387,27.33908,28.636532,28.068787,27.669796,29.710333,28.295828,29.833588,29.934696,28.177254,27.898514,29.634377,28.77393,27.206402
202110,21.273748,19.549738,21.545036,21.187693,21.448666,19.667927,19.744116,21.19597,22.400106,20.145565,20.357763,20.365,19.04275,20.389778,20.136808,21.691162,22.658627,20.418259,21.747122,21.969324,21.082848,21.731586,18.672007,20.841686,20.808464,20.735418,20.37495,21.660904,18.75583,22.00065,18.290602,20.104086,20.593102,22.597681,21.023813,21.70131,20.474277,20.706268,19.946142,19.509436,19.392647,20.407486,20.093699,21.873316,20.123796,20.27552,18.478357,19.74109,21.021559,21.219929,20.662603,20.182377,21.88499,20.557827,19.929657,23.767138,21.02277,19.959608
202201,12.4516735,8.34728,10.96659,7.6931086,7.411042,9.774148,10.988193,8.399345,10.301183,8.707507,10.005458,6.6863985,3.766622,8.812465,10.011577,11.618517,6.652531,10.671096,9.057005,11.914314,8.515211,10.251416,8.796948,7.535374,8.88288,11.44796,10.333005,9.163925,10.200354,11.729155,10.190172,7.3887734,10.281038,9.74509,10.523246,10.06083,7.9500422,8.360937,10.456373,10.640292,5.6526685,9.150202,11.020072,8.413936,6.902597,7.713513,7.547017,7.866538,9.708969,9.631092,10.051206,9.406538,8.875324,10.621327,11.443261,9.101308,10.428869,9.9352665
202204,19.262655,21.541145,19.108517,19.982761,19.257025,18.460814,19.507685,20.64567,21.03463,19.989212,18.670708,16.15984,17.902916,19.696096,20.296986,20.03551,18.458155,21.46813,16.14608,22.087973,19.515778,16.417364,18.267513,19.60657,21.023026,17.263502,19.780296,21.444456,19.35716,20.291206,19.540844,19.830662,18.52594,22.028059,20.179785,22.159208,19.113342,20.128721,18.322214,21.508604,19.680267,20.499636,21.218407,19.204794,18.996765,18.073694,18.407747,18.378984,21.796602,19.788395,18.759249,18.008556,21.57814,18.60812,19.998177,20.556591,19.469395,19.23408
202207,27.4841,30.35826,29.662035,29.53056,29.824564,28.689531,27.952692,28.271263,28.480633,28.588663,27.554552,30.387066,28.141876,27.92034,29.0914,29.056057,28.84778,29.311832,29.191484,28.700205,28.789896,28.392422,28.72001,27.954397,30.254751,28.539473,29.3348,28.198927,28.62113,28.447882,27.66646,28.06948,29.032068,29.287777,29.7691,27.986189,27.996515,29.155558,29.430304,27.918308,28.601664,28.899885,28.956184,28.249176,27.953484,28.584349,27.142324,28.346844,28.83075,29.484575,27.732603,28.728243,28.355066,29.264853,27.878296,27.114048,27.74539,27.34921
202210,19.688341,21.364796,19.432762,21.657583,20.327978,19.568628,19.289627,18.750387,20.091862,19.427877,20.366808,20.765678,19.656075,20.051424,21.61909,20.444916,20.593264,20.66837,20.304867,21.093988,20.866886,20.201075,20.951227,23.245382,20.565296,21.494808,20.278904,19.514349,19.743399,20.728914,19.935307,20.086065,21.740608,21.292776,19.889357,19.881458,20.033752,19.979717,21.858002,20.710514,19.696653,20.71444,20.826328,20.002317,19.499208,20.470566,20.317568,19.977144,20.319044,20.062727,22.72844,21.760427,21.348948,19.311329,20.891865,20.895206,19.547104,19.713667
202301,10.230265,11.252639,11.092172,7.957087,10.747385,11.175118,8.723338,7.3075304,3.609207,11.547072,10.026221,10.912048,10.72275,11.468986,10.605596,8.1466055,10.216529,11.766933,6.680483,8.520016,7.8655806,9.113522,10.516934,9.001626,7.8223057,9.9442005,9.016015,11.218612,10.987645,9.826346,8.289632,8.638587,10.192612,9.5057335,12.540736,8.685746,9.635443,8.93595,10.632524,12.6995125,10.39395,7.4212003,9.520467,7.252384,6.5045247,9.434236,7.7230806,9.079659,7.1846848,6.712002,7.38338,9.859425,14.32255,9.272293,9.188491,11.463243,6.335485,9.398254
202304,20.693697,19.746367,20.455269,16.905989,18.294939,20.305044,19.29363,18.01156,19.492378,22.479357,20.47982,20.201864,20.266533,20.637661,22.34654,20.440063,19.473661,21.835503,18.233616,19.648235,18.912127,18.574194,21.468124,19.511482,19.267906,18.80896,18.943924,19.869179,18.573727,19.39654,21.626663,19.50587,19.10456,19.301962,20.324505,21.233839,21.651636,19.13507,20.44869,20.838413,20.580761,18.85222,17.157856,18.345333,18.419176,17.046314,18.101412,18.993238,19.88333,20.787893,18.144281,20.768082,20.504513,20.433437,18.27121,19.84417,18.233953,21.729305
202307,28.78449,29.502558,29.332115,29.765993,29.092495,28.493567,29.433552,27.910767,29.397696,28.740725,28.599249,28.780031,27.69128,28.988169,29.95097,29.238451,27.49756,28.574188,29.379509,28.349371,28.386671,29.366951,29.188324,27.854065,29.692003,28.15583,30.248596,28.330727,28.999434,28.498953,28.888687,28.149605,29.195885,29.230326,28.942688,28.090912,29.06879,28.279194,28.149094,29.399912,29.502708,28.45955,28.30366,29.688662,28.918049,28.865957,28.53441,28.060497,30.093964,29.97543,28.517103,29.510103,28.234016,29.880884,28.095821,29.022306,27.347271,32.021145
